,Unnamed: 0,Date,DayofWeek,DayofMonth,Weekend,Month,Season,Quarter,Holiday,Salary,SaleInfo,Holiday_Salary
302,302,2022-10-30,1.0,0.9666666666666668,1,0.8181818181818182,1.0,1.0,0,1,0.0,0.5
303,303,2022-10-31,0.0,1.0,0,0.8181818181818182,1.0,1.0,0,1,0.0,0.5
304,304,2022-11-01,0.1666666666666666,0.0,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
305,305,2022-11-02,0.3333333333333333,0.0344827586206896,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
306,306,2022-11-03,0.5,0.0689655172413793,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
307,307,2022-11-04,0.6666666666666666,0.1034482758620689,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
308,308,2022-11-05,0.8333333333333334,0.1379310344827586,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
309,309,2022-11-06,1.0,0.1724137931034483,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
310,310,2022-11-07,0.0,0.2068965517241379,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
311,311,2022-11-08,0.1666666666666666,0.2413793103448276,0,0.9090909090909092,1.0,1.0,0,1,1.0,0.5
312,312,2022-11-09,0.3333333333333333,0.2758620689655172,0,0.9090909090909092,1.0,1.0,0,1,1.0,0.5
313,313,2022-11-10,0.5,0.3103448275862069,0,0.9090909090909092,1.0,1.0,0,1,1.0,0.5
314,314,2022-11-11,0.6666666666666666,0.3448275862068966,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
315,315,2022-11-12,0.8333333333333334,0.3793103448275862,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
316,316,2022-11-13,1.0,0.4137931034482758,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
317,317,2022-11-14,0.0,0.4482758620689655,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
318,318,2022-11-15,0.1666666666666666,0.4827586206896552,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
319,319,2022-11-16,0.3333333333333333,0.5172413793103449,0,0.9090909090909092,1.0,1.0,0,0,0.0,0.0
320,320,2022-11-17,0.5,0.5517241379310345,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
321,321,2022-11-18,0.6666666666666666,0.5862068965517241,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
322,322,2022-11-19,0.8333333333333334,0.6206896551724138,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
323,323,2022-11-20,1.0,0.6551724137931034,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
324,324,2022-11-21,0.0,0.6896551724137931,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
325,325,2022-11-22,0.1666666666666666,0.7241379310344828,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
326,326,2022-11-23,0.3333333333333333,0.7586206896551724,0,0.9090909090909092,1.0,1.0,0,1,1.0,0.5
327,327,2022-11-24,0.5,0.7931034482758621,0,0.9090909090909092,1.0,1.0,0,1,1.0,0.5
328,328,2022-11-25,0.6666666666666666,0.8275862068965517,0,0.9090909090909092,1.0,1.0,0,1,1.0,0.5
329,329,2022-11-26,0.8333333333333334,0.8620689655172413,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
330,330,2022-11-27,1.0,0.896551724137931,1,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
331,331,2022-11-28,0.0,0.9310344827586208,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
332,332,2022-11-29,0.1666666666666666,0.9655172413793104,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
333,333,2022-11-30,0.3333333333333333,1.0,0,0.9090909090909092,1.0,1.0,0,0,1.0,0.0
334,334,2022-12-01,0.5,0.0,0,1.0,0.0,1.0,0,0,1.0,0.0
335,335,2022-12-02,0.6666666666666666,0.0333333333333333,0,1.0,0.0,1.0,0,0,1.0,0.0
336,336,2022-12-03,0.8333333333333334,0.0666666666666666,1,1.0,0.0,1.0,0,0,1.0,0.0
337,337,2022-12-04,1.0,0.1,1,1.0,0.0,1.0,0,0,1.0,0.0
338,338,2022-12-05,0.0,0.1333333333333333,0,1.0,0.0,1.0,0,0,1.0,0.0
339,339,2022-12-06,0.1666666666666666,0.1666666666666666,0,1.0,0.0,1.0,0,0,1.0,0.0
340,340,2022-12-07,0.3333333333333333,0.2,0,1.0,0.0,1.0,0,0,1.0,0.0
341,341,2022-12-08,0.5,0.2333333333333333,0,1.0,0.0,1.0,0,1,0.0,0.5
342,342,2022-12-09,0.6666666666666666,0.2666666666666666,0,1.0,0.0,1.0,0,1,0.0,0.5
343,343,2022-12-10,0.8333333333333334,0.3,1,1.0,0.0,1.0,0,1,0.0,0.5
344,344,2022-12-11,1.0,0.3333333333333333,1,1.0,0.0,1.0,0,0,0.0,0.0
345,345,2022-12-12,0.0,0.3666666666666666,0,1.0,0.0,1.0,0,0,0.0,0.0
346,346,2022-12-13,0.1666666666666666,0.4,0,1.0,0.0,1.0,0,0,0.0,0.0
347,347,2022-12-14,0.3333333333333333,0.4333333333333333,0,1.0,0.0,1.0,0,0,0.0,0.0
348,348,2022-12-15,0.5,0.4666666666666667,0,1.0,0.0,1.0,0,0,0.0,0.0
349,349,2022-12-16,0.6666666666666666,0.5,0,1.0,0.0,1.0,0,0,0.0,0.0
350,350,2022-12-17,0.8333333333333334,0.5333333333333333,1,1.0,0.0,1.0,0,0,0.0,0.0
351,351,2022-12-18,1.0,0.5666666666666667,1,1.0,0.0,1.0,0,0,0.0,0.0
352,352,2022-12-19,0.0,0.6,0,1.0,0.0,1.0,0,0,0.0,0.0
353,353,2022-12-20,0.1666666666666666,0.6333333333333333,0,1.0,0.0,1.0,0,0,0.0,0.0
354,354,2022-12-21,0.3333333333333333,0.6666666666666666,0,1.0,0.0,1.0,0,0,0.0,0.0
355,355,2022-12-22,0.5,0.7,0,1.0,0.0,1.0,0,0,0.0,0.0
356,356,2022-12-23,0.6666666666666666,0.7333333333333333,0,1.0,0.0,1.0,0,1,0.0,0.5
357,357,2022-12-24,0.8333333333333334,0.7666666666666667,1,1.0,0.0,1.0,0,1,0.0,0.5
358,358,2022-12-25,1.0,0.8,1,1.0,0.0,1.0,1,1,1.0,1.0
359,359,2022-12-26,0.0,0.8333333333333334,0,1.0,0.0,1.0,0,0,1.0,0.0
360,360,2022-12-27,0.1666666666666666,0.8666666666666667,0,1.0,0.0,1.0,0,0,1.0,0.0
361,361,2022-12-28,0.3333333333333333,0.9,0,1.0,0.0,1.0,0,0,0.0,0.0
362,362,2022-12-29,0.5,0.9333333333333332,0,1.0,0.0,1.0,0,0,0.0,0.0
363,363,2022-12-30,0.6666666666666666,0.9666666666666668,0,1.0,0.0,1.0,0,0,0.0,0.0
364,364,2022-12-31,0.8333333333333334,1.0,1,1.0,0.0,1.0,0,0,0.0,0.0
365,365,2023-01-01,1.0,0.0,1,0.0,0.0,0.0,1,0,0.0,0.5
366,366,2023-01-02,0.0,0.0333333333333333,0,0.0,0.0,0.0,0,0,0.0,0.0
367,367,2023-01-03,0.1666666666666666,0.0666666666666666,0,0.0,0.0,0.0,0,0,0.0,0.0
368,368,2023-01-04,0.3333333333333333,0.1,0,0.0,0.0,0.0,0,0,0.0,0.0
369,369,2023-01-05,0.5,0.1333333333333333,0,0.0,0.0,0.0,0,0,0.0,0.0
370,370,2023-01-06,0.6666666666666666,0.1666666666666666,0,0.0,0.0,0.0,0,0,0.0,0.0
371,371,2023-01-07,0.8333333333333334,0.2,1,0.0,0.0,0.0,0,0,0.0,0.0
372,372,2023-01-08,1.0,0.2333333333333333,1,0.0,0.0,0.0,0,1,1.0,0.5
373,373,2023-01-09,0.0,0.2666666666666666,0,0.0,0.0,0.0,0,1,1.0,0.5
374,374,2023-01-10,0.1666666666666666,0.3,0,0.0,0.0,0.0,0,1,1.0,0.5
375,375,2023-01-11,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,0,0,1.0,0.0
376,376,2023-01-12,0.5,0.3666666666666666,0,0.0,0.0,0.0,0,0,1.0,0.0
377,377,2023-01-13,0.6666666666666666,0.4,0,0.0,0.0,0.0,0,0,1.0,0.0
378,378,2023-01-14,0.8333333333333334,0.4333333333333333,1,0.0,0.0,0.0,0,0,1.0,0.0
379,379,2023-01-15,1.0,0.4666666666666667,1,0.0,0.0,0.0,0,0,1.0,0.0
380,380,2023-01-16,0.0,0.5,0,0.0,0.0,0.0,0,0,1.0,0.0
381,381,2023-01-17,0.1666666666666666,0.5333333333333333,0,0.0,0.0,0.0,0,0,1.0,0.0
382,382,2023-01-18,0.3333333333333333,0.5666666666666667,0,0.0,0.0,0.0,0,0,0.0,0.0
383,383,2023-01-19,0.5,0.6,0,0.0,0.0,0.0,0,0,0.0,0.0
384,384,2023-01-20,0.6666666666666666,0.6333333333333333,0,0.0,0.0,0.0,0,0,0.0,0.0
385,385,2023-01-21,0.8333333333333334,0.6666666666666666,1,0.0,0.0,0.0,1,0,0.0,0.5
386,386,2023-01-22,1.0,0.7,1,0.0,0.0,0.0,1,0,0.0,0.5
387,387,2023-01-23,0.0,0.7333333333333333,0,0.0,0.0,0.0,1,1,0.0,1.0
388,388,2023-01-24,0.1666666666666666,0.7666666666666667,0,0.0,0.0,0.0,1,1,0.0,1.0
389,389,2023-01-25,0.3333333333333333,0.8,0,0.0,0.0,0.0,0,1,1.0,0.5
390,390,2023-01-26,0.5,0.8333333333333334,0,0.0,0.0,0.0,0,0,1.0,0.0
391,391,2023-01-27,0.6666666666666666,0.8666666666666667,0,0.0,0.0,0.0,0,0,1.0,0.0
392,392,2023-01-28,0.8333333333333334,0.9,1,0.0,0.0,0.0,0,0,0.0,0.0
393,393,2023-01-29,1.0,0.9333333333333332,1,0.0,0.0,0.0,0,0,0.0,0.0
394,394,2023-01-30,0.0,0.9666666666666668,0,0.0,0.0,0.0,0,0,0.0,0.0
395,395,2023-01-31,0.1666666666666666,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0
396,396,2023-02-01,0.3333333333333333,0.0,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
397,397,2023-02-02,0.5,0.037037037037037,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
398,398,2023-02-03,0.6666666666666666,0.074074074074074,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
399,399,2023-02-04,0.8333333333333334,0.1111111111111111,1,0.0909090909090909,0.0,0.0,0,0,1.0,0.0
400,400,2023-02-05,1.0,0.1481481481481481,1,0.0909090909090909,0.0,0.0,0,0,1.0,0.0
401,401,2023-02-06,0.0,0.1851851851851851,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
402,402,2023-02-07,0.1666666666666666,0.2222222222222222,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
403,403,2023-02-08,0.3333333333333333,0.2592592592592592,0,0.0909090909090909,0.0,0.0,0,1,0.0,0.5
404,404,2023-02-09,0.5,0.2962962962962963,0,0.0909090909090909,0.0,0.0,0,1,0.0,0.5
405,405,2023-02-10,0.6666666666666666,0.3333333333333333,0,0.0909090909090909,0.0,0.0,0,1,0.0,0.5
406,406,2023-02-11,0.8333333333333334,0.3703703703703703,1,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
407,407,2023-02-12,1.0,0.4074074074074074,1,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
408,408,2023-02-13,0.0,0.4444444444444444,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
409,409,2023-02-14,0.1666666666666666,0.4814814814814814,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
410,410,2023-02-15,0.3333333333333333,0.5185185185185185,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
411,411,2023-02-16,0.5,0.5555555555555556,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
412,412,2023-02-17,0.6666666666666666,0.5925925925925926,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
413,413,2023-02-18,0.8333333333333334,0.6296296296296297,1,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
414,414,2023-02-19,1.0,0.6666666666666666,1,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
415,415,2023-02-20,0.0,0.7037037037037037,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
416,416,2023-02-21,0.1666666666666666,0.7407407407407407,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
417,417,2023-02-22,0.3333333333333333,0.7777777777777778,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
418,418,2023-02-23,0.5,0.8148148148148148,0,0.0909090909090909,0.0,0.0,0,1,0.0,0.5
419,419,2023-02-24,0.6666666666666666,0.8518518518518519,0,0.0909090909090909,0.0,0.0,0,1,0.0,0.5
420,420,2023-02-25,0.8333333333333334,0.8888888888888888,1,0.0909090909090909,0.0,0.0,0,1,1.0,0.5
421,421,2023-02-26,1.0,0.925925925925926,1,0.0909090909090909,0.0,0.0,0,0,1.0,0.0
422,422,2023-02-27,0.0,0.9629629629629628,0,0.0909090909090909,0.0,0.0,0,0,1.0,0.0
423,423,2023-02-28,0.1666666666666666,1.0,0,0.0909090909090909,0.0,0.0,0,0,0.0,0.0
424,424,2023-03-01,0.3333333333333333,0.0,0,0.1818181818181818,0.3333333333333333,0.0,1,0,0.0,0.5
425,425,2023-03-02,0.5,0.0333333333333333,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
426,426,2023-03-03,0.6666666666666666,0.0666666666666666,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
427,427,2023-03-04,0.8333333333333334,0.1,1,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
428,428,2023-03-05,1.0,0.1333333333333333,1,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
429,429,2023-03-06,0.0,0.1666666666666666,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
430,430,2023-03-07,0.1666666666666666,0.2,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
431,431,2023-03-08,0.3333333333333333,0.2333333333333333,0,0.1818181818181818,0.3333333333333333,0.0,0,1,0.0,0.5
432,432,2023-03-09,0.5,0.2666666666666666,0,0.1818181818181818,0.3333333333333333,0.0,0,1,0.0,0.5
433,433,2023-03-10,0.6666666666666666,0.3,0,0.1818181818181818,0.3333333333333333,0.0,0,1,0.0,0.5
434,434,2023-03-11,0.8333333333333334,0.3333333333333333,1,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
435,435,2023-03-12,1.0,0.3666666666666666,1,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
436,436,2023-03-13,0.0,0.4,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
437,437,2023-03-14,0.1666666666666666,0.4333333333333333,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
438,438,2023-03-15,0.3333333333333333,0.4666666666666667,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
439,439,2023-03-16,0.5,0.5,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
440,440,2023-03-17,0.6666666666666666,0.5333333333333333,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
441,441,2023-03-18,0.8333333333333334,0.5666666666666667,1,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
442,442,2023-03-19,1.0,0.6,1,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
443,443,2023-03-20,0.0,0.6333333333333333,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
444,444,2023-03-21,0.1666666666666666,0.6666666666666666,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
445,445,2023-03-22,0.3333333333333333,0.7,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
446,446,2023-03-23,0.5,0.7333333333333333,0,0.1818181818181818,0.3333333333333333,0.0,0,1,0.0,0.5
447,447,2023-03-24,0.6666666666666666,0.7666666666666667,0,0.1818181818181818,0.3333333333333333,0.0,0,1,0.0,0.5
448,448,2023-03-25,0.8333333333333334,0.8,1,0.1818181818181818,0.3333333333333333,0.0,0,1,1.0,0.5
449,449,2023-03-26,1.0,0.8333333333333334,1,0.1818181818181818,0.3333333333333333,0.0,0,0,1.0,0.0
450,450,2023-03-27,0.0,0.8666666666666667,0,0.1818181818181818,0.3333333333333333,0.0,0,0,1.0,0.0
451,451,2023-03-28,0.1666666666666666,0.9,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
452,452,2023-03-29,0.3333333333333333,0.9333333333333332,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
453,453,2023-03-30,0.5,0.9666666666666668,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
454,454,2023-03-31,0.6666666666666666,1.0,0,0.1818181818181818,0.3333333333333333,0.0,0,0,0.0,0.0
455,455,2023-04-01,0.8333333333333334,0.0,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
456,456,2023-04-02,1.0,0.0344827586206896,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
457,457,2023-04-03,0.0,0.0689655172413793,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
458,458,2023-04-04,0.1666666666666666,0.1034482758620689,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
459,459,2023-04-05,0.3333333333333333,0.1379310344827586,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
460,460,2023-04-06,0.5,0.1724137931034483,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
461,461,2023-04-07,0.6666666666666666,0.2068965517241379,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
462,462,2023-04-08,0.8333333333333334,0.2413793103448276,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
463,463,2023-04-09,1.0,0.2758620689655172,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
464,464,2023-04-10,0.0,0.3103448275862069,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
465,465,2023-04-11,0.1666666666666666,0.3448275862068966,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
466,466,2023-04-12,0.3333333333333333,0.3793103448275862,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
467,467,2023-04-13,0.5,0.4137931034482758,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
468,468,2023-04-14,0.6666666666666666,0.4482758620689655,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
469,469,2023-04-15,0.8333333333333334,0.4827586206896552,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
470,470,2023-04-16,1.0,0.5172413793103449,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
471,471,2023-04-17,0.0,0.5517241379310345,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
472,472,2023-04-18,0.1666666666666666,0.5862068965517241,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
473,473,2023-04-19,0.3333333333333333,0.6206896551724138,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
474,474,2023-04-20,0.5,0.6551724137931034,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
475,475,2023-04-21,0.6666666666666666,0.6896551724137931,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
476,476,2023-04-22,0.8333333333333334,0.7241379310344828,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
477,477,2023-04-23,1.0,0.7586206896551724,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
478,478,2023-04-24,0.0,0.7931034482758621,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
